Filename Group AtomID Type Fx_Truth Fy_Truth Fz_Truth Fx_Pred Fy_Pred Fz_Pred Testing_Bool
A15_1.json Displaced_A15 18 1 -0.43113165321334623 0.7010944750483592 -0.1524081287337165 -0.402748325598553 0.647766225057685 -0.17438864400540316 False
A15_1.json Displaced_A15 19 1 -0.30860806080901365 0.14261927043132844 0.032959599321761734 -0.26524379634104844 0.22465880595469853 0.0017067464285965006 False
A15_1.json Displaced_A15 20 1 -0.7418031666854312 0.3063187517413347 -0.3136783062632836 -0.939366831456411 0.04134308933960651 -0.2856116341258615 False
A15_1.json Displaced_A15 21 1 -0.27674230465846344 -1.1410004442336859 -0.2293444576691943 -0.05268570151518953 -1.2307537395071102 -0.002247422813802913 False
A15_1.json Displaced_A15 22 1 0.14704100368101428 -0.5658118454709025 -0.2706827120204942 0.22617987486085905 -0.6658817408401434 -0.18176712936839004 False
A15_1.json Displaced_A15 23 1 -0.04834815689382638 -0.39541153687677744 0.6711219157383498 -0.003988494788639607 -0.29717561399907133 0.6145536315962352 False
A15_1.json Displaced_A15 24 1 0.2400506961867532 0.2833206404124418 0.0954895197693344 0.3334995482162913 0.24264694780058477 2.0733094970692978e-05 False
A15_1.json Displaced_A15 25 1 -1.0534743196320255 -0.23135349845096087 -0.1413021838156539 -1.1693280165025115 -0.2282555429201576 -0.07815860598912083 False
A15_1.json Displaced_A15 26 1 -0.4137989734838091 0.9629703171364046 0.4526379199213766 -0.45155086449723925 0.8902304831228602 0.5023015097141391 False
A15_1.json Displaced_A15 27 1 -0.7942132812046432 -0.23960113003958394 -0.01702969045047238 -0.9946592269947152 -0.21350367669133363 -0.038783664081926975 False
A15_1.json Displaced_A15 28 1 0.8331384516850225 -0.23640558084679408 -0.0840578396976167 0.9607497081128032 0.050164634030966604 0.03083705621266386 False
A15_1.json Displaced_A15 29 1 -0.5803004710137776 1.80006202525585 0.37370479259096306 -0.2849715845754327 2.0208022974845137 0.09716075058650708 False
A15_1.json Displaced_A15 30 1 0.3554634232097763 -1.952729507804563 0.2813774779985361 0.2925439281902024 -2.143296602134382 0.3235397873810899 False
A15_1.json Displaced_A15 31 1 0.7446082499646212 -0.33884486562182203 -0.14378029290950706 0.6770938818376919 -0.37312349872488354 -0.1840194390097607 False
A15_1.json Displaced_A15 32 1 0.3113790158852611 -0.45080475557001776 1.4008822759634454 0.09383816664327677 -0.38443546094374337 1.4903890362966714 False
A15_1.json Displaced_A15 33 1 0.03504626980741421 -0.5444734778218218 -0.6204217728506856 0.035935516068424045 -0.5774355582784537 -0.6434341931888626 False
A15_1.json Displaced_A15 34 1 0.15879712671013224 -0.7263658108476818 0.03786426914294094 0.17712262495218944 -0.7101175583053742 0.06276396234987974 False
A15_1.json Displaced_A15 35 1 1.587966082696603 0.12076327385009075 -0.04161586182401451 1.7627314361401878 0.37181604047982975 -0.14704705308230387 False
A15_1.json Displaced_A15 36 1 -0.47315366466824216 0.2124168641821098 0.2640712081305684 -0.5470996936311201 -0.0677589101744892 0.17860002436900582 False
A15_1.json Displaced_A15 37 1 0.5170516235027361 -2.0532820235691887 0.4631758508680067 0.22267091367628122 -2.226901503672302 0.3464816814773062 False
A15_1.json Displaced_A15 38 1 -0.20296246091576092 0.7929193895475308 0.13206805922084236 0.10827102808889288 1.0122180865432466 0.18256357579296661 False
A15_1.json Displaced_A15 39 1 -0.017033564670854706 0.3331924396254038 0.8019423726108394 0.06617313174128706 0.20847718484720384 0.9854123853447002 False
A15_1.json Displaced_A15 40 1 0.2797967828042692 0.6912723015610249 -0.8660796562295021 0.4400216574841729 0.5623966344082689 -0.925442426696885 False
A15_1.json Displaced_A15 41 1 -0.4242241276754435 -0.3252834410865598 0.03318566218950936 -0.41405337908314943 -0.21672977785177872 0.21139137468771224 False
A15_1.json Displaced_A15 42 1 -0.3871783042651584 -0.4450218046800095 -0.381940363108317 -0.45143183693375927 -0.31301919200948414 -0.4730708097451779 False
A15_1.json Displaced_A15 43 1 0.5434937941792641 -0.3759938265380663 0.6981755288302858 0.5810226162510638 -0.5438979920693487 0.6704184617340506 False
A15_1.json Displaced_A15 44 1 -0.18937793236523792 -0.2671577613994133 0.11251374401657963 -0.21907037431589638 -0.13563486858675122 0.08807924076600172 False
A15_1.json Displaced_A15 45 1 0.5701285031881929 0.43925005132014794 0.04175926286605188 0.6086153389287775 0.5670342374192494 0.032562688463674244 False
A15_1.json Displaced_A15 46 1 0.14095767326914801 0.2812923591586196 0.7255433349309555 0.17176709472824597 0.3618791156069931 0.5926091559098129 False
A15_1.json Displaced_A15 47 1 0.3300668741171967 0.02554214552873807 -1.4134330112912983 0.09471412979639793 0.010477387343498012 -1.5654408536122315 False
A15_1.json Displaced_A15 48 1 0.3224890825002711 -0.09093267322981707 0.4040605328666329 0.23303618734501425 -0.21441252580488973 0.5702533697403693 False
A15_1.json Displaced_A15 49 1 -0.18669884959209115 0.13837000401270294 -0.7448431649544431 -0.30244077487738447 0.179113339618301 -0.7233796720079609 False
A15_1.json Displaced_A15 50 1 0.011384009171026669 -0.09520427570086656 -0.0970508804683694 -0.014182759108139847 -0.01061277170727476 -0.058289352157383206 False
A15_1.json Displaced_A15 51 1 -0.5596189587586657 -0.19333785049407898 0.08565438997027866 -0.7293577283162068 -0.07388318347986073 -0.04058092070534375 False
A15_1.json Displaced_A15 52 1 1.3897606066740673 -0.4920396871926729 0.35444444633488453 1.665820622388729 -0.5040412216709721 0.2038556447539278 False
A15_1.json Displaced_A15 53 1 0.34288683432449063 1.3734548565683344 -0.010357400065105882 0.16742405673856242 1.609049440805611 -0.07462655089879355 False
A15_1.json Displaced_A15 54 1 -0.527502105388683 -1.5855874706429596 -0.34498188621753173 -0.41725816629425627 -1.8269856628635717 -0.07685500327703643 False
A15_1.json Displaced_A15 55 1 0.5432155087188503 0.4368455318126707 -0.10562383630505578 0.5386728398749789 0.32586345739709877 -0.13369456354835949 False
A15_1.json Displaced_A15 56 1 0.5316775386256002 -0.36378062981697956 -0.12765779647452102 0.5526346620610016 -0.3931574104117474 -0.18845789339914187 False
A15_1.json Displaced_A15 57 1 -0.5923878691380431 0.9835228241464464 -0.06198631673987609 -0.784304701676872 1.054120510064012 -0.18506680141699078 False
A15_1.json Displaced_A15 58 1 0.20996117656996835 0.6312477286200446 0.12323214868552215 0.25324874583727397 0.626294262133425 0.18254809269345096 False
A15_1.json Displaced_A15 59 1 -0.9646496514989511 0.20020391190784964 -0.011742742103915571 -1.0595671024920148 0.2892209660723958 -0.0023207262394086825 False
A15_1.json Displaced_A15 60 1 0.10704037750576406 0.6866951376015116 0.047554244498890896 0.18591942161130515 0.40593959711523386 0.005883300517600443 False
A15_1.json Displaced_A15 61 1 -0.263301404791894 -0.7676909204213055 -0.11200328119615954 -0.22153183502524937 -0.8592508365836959 -0.0739650256985469 False
A15_1.json Displaced_A15 62 1 -0.10708854687720734 -0.2277006222132963 -0.3784347878252321 0.012573958324708978 -0.20254009157008573 -0.32621552292338785 False
A15_1.json Displaced_A15 63 1 -0.2610237313982241 -0.2758796606136581 0.16352171051483455 -0.30228405516608337 -0.30531343468652133 0.19353573474020158 False
A15_1.json Displaced_A15 64 1 -0.6993573809954948 0.16234788653888033 -0.5500119548653173 -0.45166957738866 0.3294584186431776 -0.5871066311476882 False
A15_9.json Displaced_A15 1 1 0.05361132631175419 0.10469823807577255 -0.013784997359036266 0.09495516727553893 0.17561775942279456 0.11732252048491881 False
A15_9.json Displaced_A15 2 1 -0.2781446395465449 -0.4887686575680289 0.4492506875974689 -0.34157705976580166 -0.40332117854273497 0.48205092478948225 False
A15_9.json Displaced_A15 3 1 -0.28175972284121165 0.2588239602752824 -0.0814107778430552 -0.41660885820390914 0.2750481707796993 -0.040400151132386625 False
A15_9.json Displaced_A15 4 1 0.6912257971382133 -0.3118263504350487 -0.48300195641450566 0.7851340069778328 -0.3213513796410451 -0.5521975073305463 False
A15_9.json Displaced_A15 5 1 0.40895560964878735 -0.4561281922901972 -0.10835982982571973 0.18357430365298621 -0.5573156453829767 -0.11307453220978642 False
A15_9.json Displaced_A15 6 1 -0.2238579777795525 0.28635504064103473 0.34620961096965097 -0.09182129560163746 0.34025124374256893 0.2956772900139032 False
A15_9.json Displaced_A15 7 1 0.6501644435843119 -0.03418581998728265 1.101217313549769 0.5007095210556656 0.03250615155633946 1.2565619142819033 False
A15_9.json Displaced_A15 8 1 0.1528586120379454 -0.07252357271828691 -0.5449828808535581 0.21404145143896303 0.01064522155546288 -0.6365895683227256 False
A15_9.json Displaced_A15 9 1 -0.23735107636803476 0.03424966513825159 0.7179648863889321 -0.2016372985688092 0.06542551675700745 0.7715701027242763 False
A15_9.json Displaced_A15 10 1 0.1370610912683921 0.8054988348020758 -0.7807824322315463 0.13423835563824138 0.8779907474384362 -0.7587531119867001 False
A15_9.json Displaced_A15 11 1 -0.2715894838677001 0.031918770425660076 -0.4586062125698464 -0.41457477292393485 0.06771763753307146 -0.16310904692741046 False
A15_9.json Displaced_A15 12 1 0.28881129694493113 0.08594378653297385 0.32493373229872197 0.36595187227203296 -0.00805348011352458 0.1884088926921909 False
A15_9.json Displaced_A15 13 1 -0.4906832546225566 -0.9887729223856008 -0.6307084971618374 -0.2627496354964941 -1.2021160508678186 -0.7652946633634542 False
A15_9.json Displaced_A15 14 1 0.11728641942064977 1.8389854991079224 0.04681009685645399 -0.035345092695046265 1.9828331448231615 0.020287655475135558 False
A15_9.json Displaced_A15 15 1 -0.26636700228036647 -0.3538488281791913 0.3244100190731569 -0.12788047515979445 -0.38612882740374205 0.32429840140978416 False
A15_9.json Displaced_A15 16 1 0.3124813483013491 -1.187751272008792 0.0754904112657045 0.13369466722681567 -1.043229201178741 0.10945797030287589 False
A15_9.json Displaced_A15 17 1 0.09018664868324094 0.46248285776482445 -0.3834958087071908 0.18754325632278718 0.41073320947628167 -0.580341507732396 False
A15_9.json Displaced_A15 18 1 0.51114961635014 0.11423379697405633 0.6706940145396534 0.5596182770241784 0.13548225391094593 0.9084280288892923 False
A15_9.json Displaced_A15 19 1 -0.3842906329760646 -0.3798832779471856 -0.9644543335249777 -0.4689647426732943 -0.219838913235622 -0.8772359265331594 False
A15_9.json Displaced_A15 20 1 0.38715639601137375 0.1676238698671061 0.04413439839070696 0.35347178272683044 0.04089674815539368 0.0003354088510282571 False
A15_9.json Displaced_A15 21 1 -0.035409205979435615 -0.8481578912278673 0.6152804365980298 -0.0676756669711524 -1.0832116893914872 0.6147910427100625 False
A15_9.json Displaced_A15 22 1 -0.2109321397708421 1.4371386253813538 0.443232840542683 -0.2149754529235372 1.5672001903017092 0.15081088190715458 False
A15_9.json Displaced_A15 23 1 -0.07510005774344666 -0.013816284416677427 0.7818308669042499 0.0365845227938188 -0.017082858110127483 0.9536626061991952 False
A15_9.json Displaced_A15 24 1 -0.47400730993497536 0.5097502490925079 -0.19958514406932445 -0.37284881920503415 0.5123394328978665 -0.21554546214892759 False
A15_9.json Displaced_A15 25 1 -0.44578011924816363 -0.0876735037318149 0.10687408886484795 -0.38896480218125706 -0.0958684100976892 0.0929784989290009 False
A15_9.json Displaced_A15 26 1 0.29359314473004294 0.5027374714094984 0.42436034758677954 0.23755729028485895 0.6008858874325775 0.5093086919991991 False
A15_9.json Displaced_A15 27 1 -0.5928571990183473 0.270683504926444 -0.3195199765952035 -0.7087127327354565 0.33821937424701626 -0.33230326175512737 False
A15_9.json Displaced_A15 28 1 0.8191527533284308 -0.25375812269587444 0.11323393452518846 0.8497761117889953 -0.25128542940809095 0.16638366463330395 False
A15_9.json Displaced_A15 29 1 0.2711872356405477 -0.7938996813802137 -0.1864657344152136 0.2231204453411762 -0.9547839747013388 -0.2763638294870468 False
A15_9.json Displaced_A15 30 1 0.4374356676527028 1.8566182061279684 0.2885647048265061 0.31498365107031623 1.998783441065895 0.42946157247327255 False
A15_9.json Displaced_A15 31 1 -0.0901901621933501 -0.18952324215447736 0.5156669133748513 -0.02646912318394501 -0.3932986115542241 0.4949036297254563 False
A15_9.json Displaced_A15 32 1 -0.2852935060487006 -0.5417926452745219 -1.0350482512053998 -0.08585698921119933 -0.5953391129371297 -1.157942708055133 False
A15_9.json Displaced_A15 33 1 0.48375559474881924 0.40795810594439486 -0.023302016015124483 0.5386642845613592 0.3922763056068853 -0.04937431528654041 False
A15_9.json Displaced_A15 34 1 0.02610399666981463 0.5828513459896217 0.5969988618047777 0.08913455074981351 0.6099538348869267 0.5755433506303939 False
A15_9.json Displaced_A15 35 1 -0.5683661040109813 -0.5656315675306376 -0.36452046681668654 -0.6609579338727027 -0.5884041907587522 -0.19959253418562123 False
A15_9.json Displaced_A15 36 1 1.0255232437535482 -0.43910572484262245 -0.12642464274789317 1.0674790938114331 -0.28732788250771635 -0.06285950550032232 False
A15_9.json Displaced_A15 37 1 -0.1860617858377187 -1.4505062805447926 -0.10685670198618151 0.11680229354941685 -1.535135345781741 -0.10495451835671198 False
A15_9.json Displaced_A15 38 1 -0.19526788975065035 0.922274170191465 -0.299451454589278 -0.43233349714949965 1.0379658541156678 -0.33338146315768746 False
A15_9.json Displaced_A15 39 1 -0.21021805055780607 -0.5744128532472033 0.8332295709183977 -0.34605702612856526 -0.46245387474447297 0.9946092885163917 False
A15_9.json Displaced_A15 40 1 0.12067274086291849 0.25914340016382853 -0.1877047801775279 0.05870494375977309 0.03885288176953672 -0.2402648414404078 False
A15_9.json Displaced_A15 41 1 -0.017950787986696984 -0.4213889291264086 0.4698604772303605 -0.14451213648543285 -0.3782129112127211 0.6207634913652269 False
A15_9.json Displaced_A15 42 1 -0.8646550022100705 -0.07560890490056023 0.3943649181055906 -0.8787956239681606 -0.0012245344548875315 0.17420100011333978 False
A15_9.json Displaced_A15 43 1 -0.3048861471310016 0.3148826160267632 0.6648010376281943 -0.3039933379698322 0.21011474076384568 0.429905536610637 False
A15_9.json Displaced_A15 44 1 0.3271460474513113 0.08686340103629053 0.01369215305410143 0.3676836572864257 0.13980507911307538 0.07810202736211841 False
A15_9.json Displaced_A15 45 1 0.3707417632589703 0.20974349469001968 -0.1183736274188153 0.13080370337869723 0.21535605205731523 -0.32528990315275086 False
A15_9.json Displaced_A15 46 1 0.2928815946104234 -0.05267441473119028 0.09837997117316716 0.22399004899149771 -0.18565603639673567 0.208264568554276 False
A15_9.json Displaced_A15 47 1 -0.19210422114971765 -0.2842027516130294 0.24557884010396774 -0.014510989174681653 -0.29877322832741904 0.21509497023885088 False
A15_9.json Displaced_A15 48 1 -0.2601457148279629 0.29987331527809796 -0.4366918790772272 -0.06968110667108307 0.15266942267743744 -0.5015968735621845 False
A15_9.json Displaced_A15 49 1 0.21701368818080213 -0.4256552147075635 -0.8394218628880326 0.28327780907595895 -0.3004329124871432 -0.9722528983100653 False
A15_9.json Displaced_A15 50 1 -0.659862392758318 0.44940673327212 0.5545300596076461 -0.6701918619489121 0.49862605352769374 0.6894843910689423 False
A15_9.json Displaced_A15 51 1 0.781020926120353 -0.06499466975913815 -0.4652452890685951 0.8010840740144701 0.11473378372983833 -0.39748524354044745 False
A15_9.json Displaced_A15 52 1 -1.458307934177807 0.15156978218114342 -0.7979438029058876 -1.6077640970188556 0.005820589313888291 -0.7090318013514466 False
A15_9.json Displaced_A15 53 1 0.3004022778961193 -1.0180629651291717 0.8904152600571403 0.29328189419367 -1.1625369529781713 0.6758887990436614 False
A15_9.json Displaced_A15 54 1 0.5776949318038642 0.27645581359238497 0.21700737581200313 0.5406089008042478 0.3176217226271888 0.08028261360421213 False
A15_9.json Displaced_A15 55 1 -0.33271068089675737 -0.5470275245592843 0.45666966351241256 -0.3367357989187065 -0.6817970997338915 0.5633257100317007 False
A15_9.json Displaced_A15 56 1 -0.804700707237283 -0.49924560234940596 -1.3459172409651419 -0.6838893058363471 -0.3812902348616397 -1.5221548002081577 False
A15_9.json Displaced_A15 57 1 0.48898290742871253 -0.15336863418988184 -0.11182384846037466 0.5524083675001273 -0.17481184671711425 -0.2104973056428334 False
A15_9.json Displaced_A15 58 1 -0.28580621370788045 -0.38962322489261125 -0.457831270192435 -0.5148989476487495 -0.4217786629967917 -0.33700314230622264 False
A15_9.json Displaced_A15 59 1 0.8065863334192416 -0.11136062047146218 0.1301835125136639 0.9577256168268073 -0.027837721645633286 0.19429127160191606 False
A15_9.json Displaced_A15 60 1 -0.2954934157942404 0.42579989114462047 -0.6228539244378697 -0.28068695147230976 0.3703652215239403 -0.3849620106622445 False
A15_9.json Displaced_A15 61 1 0.7776054615815388 0.4252320593619522 0.37735593282720536 0.4354251275879557 0.4464929586766336 0.21038242097296278 False
A15_9.json Displaced_A15 62 1 0.10763272081886008 0.1301088972187655 -0.3005822232396702 0.2700640612716908 0.10418134933068712 -0.1875359969274415 False
A15_9.json Displaced_A15 63 1 -0.6840402797944902 0.1680736815093864 0.6814132398486765 -0.4896230695694106 0.14441676904676448 0.7692698021164 False
A15_9.json Displaced_A15 64 1 -0.3618878176094331 0.19720106285244732 -1.219490314587504 -0.24079860892082405 0.18806944830757125 -1.358720509746579 False
A15_4.json Displaced_A15 1 1 -0.03936787282727505 -0.36022903643417914 0.08494808405600357 -0.1277684089658907 -0.49735902570427737 0.14425286573044455 False
A15_4.json Displaced_A15 2 1 -0.12812708676033407 0.037554387116315036 0.11008887030066924 -0.13055540300434743 0.0776315639000725 0.10884157545662887 False
A15_4.json Displaced_A15 3 1 1.5885180575428834 0.17188644526847568 0.12125814544901675 1.7513780824072753 0.4052190704399155 -0.016418898174671126 False
A15_4.json Displaced_A15 4 1 -0.3961375642844699 -0.08435986393717348 -0.01739102141028359 -0.4172264849865579 -0.3752553608217466 0.18496953111274883 False
A15_4.json Displaced_A15 5 1 0.028538926126677383 1.1172541214915304 0.04793414450257516 -0.09085170443607266 1.2747424602238968 0.25429297210377405 False
A15_4.json Displaced_A15 6 1 -0.2910112903935472 -1.2680827379375788 0.3262831556611616 -0.20131169388671355 -1.4183101170208219 0.2593351971550274 False
A15_4.json Displaced_A15 7 1 -0.2268565285114717 -0.3540981995110912 -0.14673298637165327 0.19888542660044062 -0.33654095018572144 -0.1713394586787474 False
A15_4.json Displaced_A15 8 1 0.814904969770738 0.2778582365968265 1.2702332729932415 0.7085146590711824 0.18908895393285138 1.5276517961847063 False
A15_4.json Displaced_A15 9 1 0.08515143020376631 0.28160868281232104 -0.10377963300234044 0.05335033729113206 0.4387088395552664 -0.14280908220520366 False
A15_4.json Displaced_A15 10 1 0.3335654066671112 -0.2855461349492766 0.28133681943296973 0.5370954343935673 -0.2738461444947027 0.35043341745438017 False
A15_4.json Displaced_A15 11 1 -0.14465500618222787 -0.5095862246542143 -0.6560546027702537 -0.12054564190076228 -0.12564709803198337 -0.5883070838650631 False
A15_4.json Displaced_A15 12 1 -0.9023620805002806 -0.30713327640811217 0.19302442690611976 -1.0820486877146127 -0.44183054044741293 0.1515053017657889 False
A15_4.json Displaced_A15 13 1 0.17874449592847108 -1.8185051326288517 0.5502319144527104 0.06079803441031298 -2.0965605773969007 0.5653784811368272 False
A15_4.json Displaced_A15 14 1 -0.6695893554643659 1.003712058859331 0.2380078534666007 -0.504714834833205 1.2351239175037172 0.06972364369495948 False
A15_4.json Displaced_A15 15 1 -0.2267830411750269 0.2611879686216979 -0.6011648271896441 -0.15166784463538296 0.14156102259904196 -0.7395891822022693 False
A15_4.json Displaced_A15 16 1 -0.39746961887788146 0.4467841533232126 0.059751324728823246 -0.292922580302465 0.5359195486631789 0.03811270392992056 False
A15_4.json Displaced_A15 17 1 -0.5224730453092459 0.2325075353320501 -0.23061300103216725 -0.502869549723848 0.12661958443393947 -0.2884512290877511 False
A15_4.json Displaced_A15 18 1 -0.4377441602892765 0.39792885544433104 -0.4882925045358981 -0.41830441525158746 0.36631307380854355 -0.4280581722161708 False
A15_4.json Displaced_A15 19 1 -0.14983356040005114 0.45369682283540647 0.49627547702912855 -0.2638465784299093 0.17108050995725976 0.3780848519178809 False
A15_4.json Displaced_A15 20 1 0.0052416415493150015 -0.023669218489850763 0.3466880628665072 -0.06728810762507975 0.2337729495736232 0.4635173551988165 False
A15_4.json Displaced_A15 21 1 -0.27714797783761264 0.7103331053546444 0.48614727371537786 -0.01755323931367192 0.9468415953958677 0.49446311653949493 False
A15_4.json Displaced_A15 22 1 0.4920800168838319 -0.879847999173849 -0.15278438266942568 0.3207500929540922 -1.042655613426789 -0.237767571662833 False
A15_4.json Displaced_A15 23 1 0.6571295729127404 -0.15050663826155458 0.05782907976997742 0.45881120679556686 -0.07740123243493158 0.2015320638576415 False
A15_4.json Displaced_A15 24 1 0.2677366285151628 -0.22236367927847553 0.029274138533451927 0.3321142050628046 -0.27075098469021747 0.02512484955950195 False
A15_4.json Displaced_A15 25 1 -0.44058296156277316 0.10888356248876685 0.3757915308356155 -0.46593721348248696 0.1442419119698264 0.34079291230543535 False
A15_4.json Displaced_A15 26 1 -0.5076536508544526 0.1109977829372783 0.20802961026956035 -0.5067161525836319 0.15693917461662527 0.21437187084586734 False
A15_4.json Displaced_A15 27 1 0.516046684581967 -0.06463517258248996 0.0628221954746178 0.7006475405406646 -0.24561862179789976 0.17105855752578508 False
A15_4.json Displaced_A15 28 1 -1.1266016283486318 -0.36285184928850206 -0.45395013984951726 -1.2497528055183755 -0.42475628595437476 -0.2921628642261682 False
A15_4.json Displaced_A15 29 1 -0.3761413646415953 -0.7442169889651993 -0.5763543781977576 -0.1204218004816347 -0.7997944222089657 -0.6081443437208497 False
A15_4.json Displaced_A15 30 1 0.18838789948920315 0.17973796602790487 0.025646349020124748 0.0734117605939143 0.17095055291568179 0.0818259448112818 False
A15_4.json Displaced_A15 31 1 0.5930172902040446 0.04569335858486451 -0.7319476192258803 0.46656471493792595 0.2549036830748119 -0.8252233018854606 False
A15_4.json Displaced_A15 32 1 0.2685081406196089 -0.11328639034588246 -0.4235593861370721 0.18823835810204115 -0.14912573999392698 -0.48186283483824743 False
A15_4.json Displaced_A15 33 1 -0.3679511336192196 0.850824472590634 0.23007196411478564 -0.2501385352089694 0.8230483471105539 0.16207698792829706 False
A15_4.json Displaced_A15 34 1 -0.5795065964284085 -0.3646626718954298 -0.8223437495322936 -0.5704077085095597 -0.42241535561260324 -0.8165222724215717 False
A15_4.json Displaced_A15 35 1 1.2393310932331476 -0.6069763802029264 0.8686160290375593 1.3124083830396043 -0.6551282382976479 0.7859797610953744 False
A15_4.json Displaced_A15 36 1 -0.7407037482339296 -0.3477952798419606 -0.1277003632849153 -0.7770413153789628 0.1272998200818325 0.14093674568147374 False
A15_4.json Displaced_A15 37 1 0.17931091149469103 -0.13005056623488181 -0.40724459125547385 0.20550133379886776 -0.12642184792689132 -0.35144163742301615 False
A15_4.json Displaced_A15 38 1 0.3084978243603811 0.5802423482475945 0.33284859294011604 0.28738153393361193 0.7197197030665109 -0.04406329245382301 False
A15_4.json Displaced_A15 39 1 0.33339039083222666 0.9517055304515447 0.4303093581815685 0.19253506906515178 0.689199542956667 0.459206396673011 False
A15_4.json Displaced_A15 40 1 0.6370788720089362 -0.2315249471262036 -1.2077472173773454 0.46355704508097206 -0.15365350423496676 -1.3983884149809132 False
A15_4.json Displaced_A15 41 1 -0.6982535932558875 -0.19719101099263994 -0.561514998844785 -0.8956871466319937 -0.13940307266428523 -0.6145766139509958 False
A15_4.json Displaced_A15 42 1 -0.28075677401886573 -0.63454035828735 -0.21214790896973634 -0.4581629904994108 -0.711563161022719 -0.24208980594305832 False
A15_4.json Displaced_A15 43 1 1.2022128862011343 -0.5278200139378015 0.06476615958192933 1.4053874682961285 -0.4981119510763803 0.03240075083839733 False
A15_4.json Displaced_A15 44 1 -0.7039830663024845 -0.38138468671687886 -0.04879781547059728 -0.8286699057036953 -0.31975150052691437 -0.1443768157552474 False
A15_4.json Displaced_A15 45 1 0.5327547636876813 0.27054682540145125 0.20034045176163431 0.28318266315757845 0.291858810817124 0.09581202754922302 False
A15_4.json Displaced_A15 46 1 0.030197460208359783 0.18946840817283467 -0.07383424503799788 0.2115778210364043 0.2642107295260043 0.04349781876798575 False
A15_4.json Displaced_A15 47 1 0.41574593551992434 0.7179029128800981 1.038941650189864 0.37686858982937105 0.5734781568262394 1.1488529930695688 False
A15_4.json Displaced_A15 48 1 0.21268604449863276 0.7573679322948519 -0.31957665625644277 0.3449359547992903 0.5603062256782552 -0.31087702096444464 False
A15_4.json Displaced_A15 49 1 0.21143982898263414 -0.023959336097361755 -0.6323937593461604 0.009411256633832632 0.11218394870313095 -0.6527641252538563 False
A15_4.json Displaced_A15 50 1 0.5108321933979343 0.4079374431695123 -0.12395304309592867 0.5511118651757525 0.3051594431017605 -0.15537693118887358 False
A15_4.json Displaced_A15 51 1 -1.044857392491238 0.14376369290597935 -0.4918883850812641 -1.112229909274948 0.30837680842823845 -0.17781569617933013 False
A15_4.json Displaced_A15 52 1 -0.5233192712458117 0.5936234408203904 0.313730767339663 -0.5477260343356457 0.3004625531211077 0.07467015302938723 False
A15_4.json Displaced_A15 53 1 -0.9672031006109604 0.38335462621550853 0.2069526733812081 -0.6096287697689833 0.41096250293951586 0.12033905573862452 False
